109042,CONECTOR TUBULAR # 4/0A300 CONECTOR TUBULAR # 4/0 A 300MC,UND,14018,26/05/2023,SANITARIAS
109043,CONECTOR TUBULAR # 6 A 2 CONECTOR TUBULAR # 6 A # 2,UND,5489,27/05/2023,SANITARIAS
107051,CONECTOR VARILLA COBRE,UND,6032,28/05/2023,SANITARIAS
100769,CONT ELECTR INTEG E ELEMEN,UND,3640000,29/05/2023,SANITARIAS
103083,CONTACTOR ABIERTO 60A/AC3,UND,914200,30/05/2023,SANITARIAS
100765,CONTADOR 1F 120V,UND,165000,31/05/2023,SANITARIAS
100766,CONTADOR 2F 120/240V,UND,340000,01/06/2023,SANITARIAS
100767,CONTADOR 3F 120/208V,UND,418000,02/06/2023,SANITARIAS
105048,CONTROL DE NIVEL T. GWARRI,UND,252880,03/06/2023,SANITARIAS
103018,CORAZA PARA ACSR CON GRILL,UND,2500,04/06/2023,SANITARIAS
109044,"CORAZA PLASTICA 1 1/2"" U",UND,20845,05/06/2023,SANITARIAS
100772,CORDON CAUCHO,ML,934,06/06/2023,SANITARIAS
100774,CORTACIRCUITO 15000 VOLT,UND,145200,07/06/2023,SANITARIAS
114505,CORTINA ENOLLAB.PENTAGRAMA,UND,778932,08/06/2023,SANITARIAS
130007,CRISTAL BASE SELLADOR,GLN,68471,09/06/2023,SANITARIAS
100776,CRISTALIZACION XIPEX,KLS,14940,10/06/2023,SANITARIAS
100777,CRUCETA MET.3x3x 1/4x2.4MT,UND,149000,11/06/2023,SANITARIAS
100778,CRUCETA MET.3x3x 3/8X3 MT,UND,182300,12/06/2023,SANITARIAS
100779,CRUCETA MET.4x4x 3/8x4 MT,UND,221000,13/06/2023,SANITARIAS
100780,CRUCETA MET.4x4x 3/8x6 MT,UND,332360,14/06/2023,SANITARIAS
119138,CRUCETA PLASTICA 1MM-ENCHA,CAJ,11900,15/06/2023,SANITARIAS
106056,CRUZ AC 11/2 x 11/2 ACERO CARBON,UND,43407,16/06/2023,SANITARIAS
100781,CRUZ ALUMINIO BANDEJA,UND,59543,17/06/2023,SANITARIAS
100797,"CRUZ H.F 10""x 3"" E.L PVC",UND,777721,18/06/2023,SANITARIAS
100805,"CUARTON 2""x4""x300 AMARILLO",UND,16000,19/06/2023,SANITARIAS
100804,"CUARTON 2""x4""x3M",ML,3200,20/06/2023,SANITARIAS
100806,"CUARTON 2""x4""X3M  UNIDAD",UND,15500,21/06/2023,SANITARIAS
109930,"CUARTON 2""x6""x280 MACHA",UND,45000,22/06/2023,SANITARIAS
109931,"CUARTON 2""x6""x320 PINO",UND,36167,23/06/2023,SANITARIAS
130128,CUARTON 5.0X10X300 CM,UND,48832,24/06/2023,SANITARIAS
109045,CUERDA NYLON,CAR,13000,25/06/2023,SANITARIAS
107052,"CUPULA TRAGANTE TCI 4""",UND,194075,26/06/2023,SANITARIAS
119140,CURVA 3/4 ÍMC,UND,18900,27/06/2023,SANITARIAS
130129,CURVA BANDEJA ALUMINIO,UND,39834,28/06/2023,SANITARIAS
119139,CURVA EMT 1 1 4,UND,5400,29/06/2023,SANITARIAS
109046,"CURVA EMT MET ,3/4""",UND,1775,30/06/2023,SANITARIAS
109934,"CURVA EMT MET 1""",UND,3132,01/07/2023,SANITARIAS
109932,"CURVA EMT MET 2""",UND,10649,02/07/2023,SANITARIAS
109933,"CURVA EMT MET 3""",UND,72049,03/07/2023,SANITARIAS
100814,"CURVA GALV. 1""",UND,3700,04/07/2023,SANITARIAS
119015,"CURVA GALV. 1,1/2......    ",UND,8362,05/07/2023,SANITARIAS
119016,"CURVA GALV. 1,1/4......    ",UND,5788,06/07/2023,SANITARIAS
100818,"CURVA GALV. 3""",UND,104107,07/07/2023,SANITARIAS
100819,"CURVA GALV. 4""",UND,210552,08/07/2023,SANITARIAS
119141,CURVA IMC 1,UND,28900,09/07/2023,SANITARIAS
100821,"CURVA PVC ,1/2""",UND,1163,10/07/2023,SANITARIAS
100822,"CURVA PVC ,3/4""",UND,2043,11/07/2023,SANITARIAS
119017,"CURVA PVC 1,1/2......    ",UND,9866,12/07/2023,SANITARIAS
119018,"CURVA PVC 1,1/4......    ",UND,6814,13/07/2023,SANITARIAS
119019,CURVA PVC 1......,UND,3872,14/07/2023,SANITARIAS
100826,"CURVA PVC 2""",UND,18219,15/07/2023,SANITARIAS
100827,"CURVA PVC 3""",UND,8000,16/07/2023,SANITARIAS
100828,"CURVA PVC 4""",UND,19000,17/07/2023,SANITARIAS
100830,CURVAS BANDEJA ALUMINIO,UND,40475,18/07/2023,SANITARIAS
100831,DERECHOS CONEXION EPSA,UND,102607,19/07/2023,SANITARIAS
105051,DERECHOS INTERCO.ACUAVALLE,UND,110000,20/07/2023,SANITARIAS
109047,DERIVACION EN T 10X4.5 CM,UND,20348,21/07/2023,SANITARIAS
119078,DESENCOFRANTE PARA FORMALETA,CUN,192756,22/07/2023,SANITARIAS
100833,"DESLIZADERO TG.1.5""-1""C20",UND,1427380,23/07/2023,SANITARIAS
130008,DESMOLDATOC     UNX16 KG.,KLS,10325,24/07/2023,SANITARIAS
100835,DETECTOR DE HUMO,UND,274490,25/07/2023,SANITARIAS
100836,DETER.TAMAN.PART.AGREGADOS,UND,41650,26/07/2023,SANITARIAS
100837,DETERGENTE GRASAS SILVATOL,GLN,12500,27/07/2023,SANITARIAS
100838,DETERGENTE TEXTIL ULTRAVON,GLN,16580,28/07/2023,SANITARIAS
100839,DETERM.COMPUESTO ORGANICO,UND,29750,29/07/2023,SANITARIAS
100840,DETERM.PESO ESPEC.EN SUELO,UND,59500,30/07/2023,SANITARIAS
100841,DETERM.PESO ESPECIFICO,UND,47600,31/07/2023,SANITARIAS
100842,DETERM.PESO OPTIMO,UND,23800,01/08/2023,SANITARIAS
100843,DETERM.PESO UNIT DE MEZCLA,UND,29750,02/08/2023,SANITARIAS
100844,DETERM.PESO UNITARIO,UND,35700,03/08/2023,SANITARIAS
100845,DETERM.RESIST.ABRASION,UND,154700,04/08/2023,SANITARIAS
100846,DILATAC.BRONCE PCO9 O PC18,ML,8482,05/08/2023,SANITARIAS
100847,DILATAC.MADERA,ML,2376,06/08/2023,SANITARIAS
100848,DILATAC.PVC,UND,3508,07/08/2023,SANITARIAS
111056,DISCADOR TELEFONICO 8 NROS,UND,278400,08/08/2023,SANITARIAS
101904,DISOLVENTE,GLN,45000,09/08/2023,SANITARIAS
100849,DISOLVENTE TIPO TRAFICO,GLN,22000,10/08/2023,SANITARIAS
130009,DISP JABON MESON 1.0 LT PUUND,UND,260610,11/08/2023,SANITARIAS
130010,DISP JABON PARED 0.6 LT SE,UND,496230,12/08/2023,SANITARIAS
130011,DISP PAPEL HIG EMPOTRAR AI,UND,428400,13/08/2023,SANITARIAS
130012,DISP PAPEL TOALLA AUTOM,ARR,703290,14/08/2023,SANITARIAS
119145,DISPENSADOR JABON 1.2 LTS,UND,126000,15/08/2023,SANITARIAS
119144,DISPENSADOR PAPEL HIGIENIC,UND,135000,16/08/2023,SANITARIAS
117054,DIV.0RINAL ACERO INOX C.20,UND,395286,17/08/2023,SANITARIAS
117055,DIV.BANO ACERO INOX.C.20,UND,1259229,18/08/2023,SANITARIAS
100850,DIVISION BAÑO MOD=42-15,M2,92684,19/08/2023,SANITARIAS
100853,DOMO ACRILICO BURBU 60X60M,UND,84900,20/08/2023,SANITARIAS
100854,DOSIFICACION DE MATERIALES,UND,261800,21/08/2023,SANITARIAS
109048,DRAGNET INSECTICIDA,CM3,236,22/08/2023,SANITARIAS
109049,DUCTO PORTACABLE 20X7.5Y10,UND,46168,23/08/2023,SANITARIAS
130013,DUCTO REDONDO 4 LAM GALV C,ML,38000,24/08/2023,SANITARIAS
108010,"ELASTOMERO 4""",UND,10362,25/08/2023,SANITARIAS
130014,ELECTROIMAN 600 LB,UND,145000,26/08/2023,SANITARIAS
115009,ELECTROVALVULA 3-220V,UND,520000,27/08/2023,SANITARIAS
107053,ELEMENTOFILTRO PERCOLA-POL,UND,815,28/08/2023,SANITARIAS
100861,EMBOQUILLADOR,KLS,6000,29/08/2023,SANITARIAS
105058,EMPAQUE BRIDA PLASTICO PARA UNION EN BRIDA,JGO,2072,30/08/2023,SANITARIAS
100862,EMPAQUE NEOPRENO,ML,1913,31/08/2023,SANITARIAS
100863,EMULSION ASFALTICA 18K,KLS,4970,01/09/2023,SANITARIAS
100139,EMULSION CATIONICA R1,GLN,5818,02/09/2023,SANITARIAS
100864,ENCHAPE CERAMICA 20.5,M2,25862,03/09/2023,SANITARIAS
117056,ENDURECEDOR,KLS,5074,04/09/2023,SANITARIAS
100865,ENDURECEDOR MASTERCROM MBT,KLS,1315,05/09/2023,SANITARIAS
130015,ENDURECEDOR SUPERF. PISOS,KLS,1482,06/09/2023,SANITARIAS
117057,ENDURECEDOR TRA. MEDIO,KLS,803,07/09/2023,SANITARIAS
100867,ENSAYO DENSIDAD SUELO,UND,77350,08/09/2023,SANITARIAS
100868,ENSAYO RESISTENCIA,UND,27370,09/09/2023,SANITARIAS
100869,ENSAYO RESISTENCIA MATERIA,UND,178500,10/09/2023,SANITARIAS
100871,ENTREPISO VH:11 BH:20,M2,33362,11/09/2023,SANITARIAS
100872,ENTREPISO VH:11 BH:25,M2,37292,12/09/2023,SANITARIAS
100873,ENTREPISO VH:11 BH:32,M2,41660,13/09/2023,SANITARIAS
100874,ENTREPISO VH:11 BH:37,M2,45852,14/09/2023,SANITARIAS
119232,EPOXI POLIAMIDA - A,GLN,118900,15/09/2023,SANITARIAS
119231,EPOXI POLIAMIDA - B CATALI,GLN,182100,16/09/2023,SANITARIAS
105059,EQUINO TRANSPORTE CARGA,UND,928000,17/09/2023,SANITARIAS
101884,ESCOB.PLASTICA 1.1/2X1.1/2,UND,74,18/09/2023,SANITARIAS
105060,ESCOBA CERDA PLASTICA,UND,3600,19/09/2023,SANITARIAS
100091,"ESCUDO ANCLAJE ALUM. 1/2""",UND,16859,20/09/2023,SANITARIAS
115014,ESFERAS REFLECTIVAS,KLS,14780,21/09/2023,SANITARIAS
100879,ESMALTE DOMESTICO,LTS,990,22/09/2023,SANITARIAS
103244,ESMALTE PINTUCOAT,GLN,149950,23/09/2023,SANITARIAS
103222,ESMALTE PINTURA DE ALUMINI,GLN,88900,24/09/2023,SANITARIAS
100881,ESMALTE SEMIBRILLANTE,GLN,63000,25/09/2023,SANITARIAS
100882,ESMALTE SINTETICO MATE,GLS,59900,26/09/2023,SANITARIAS
105144,ESMALTE URETANO ACRILICO,GLN,186900,27/09/2023,SANITARIAS
100884,ESPEJO 3 MM,M2,38312,28/09/2023,SANITARIAS
100885,ESPEJO 4 MM,M2,61000,29/09/2023,SANITARIAS
100886,ESPIGO ACANAL EXTREMO POST,UND,30000,30/09/2023,SANITARIAS
100887,ESPIGO ACANALADO LINE POST,UND,35157,01/10/2023,SANITARIAS
100888,ESPIGO ALUM.-TUERCA 250MM,UND,1200,02/10/2023,SANITARIAS
100889,ESPIGO PARA AISL LINE POST,UND,18000,03/10/2023,SANITARIAS
101359,"ESPIGO RECTO 8 X 7 X 1/2""",UND,10200,04/10/2023,SANITARIAS
130016,ESPONJA ACERO BRILLO PISO,UND,3687,05/10/2023,SANITARIAS
103152,ESPUMA 4 CM ESPESOR,KLS,3499,06/10/2023,SANITARIAS
100890,ESTACION BOMBA,UND,4333500,07/10/2023,SANITARIAS
100194,ESTERILLA GUADUA L=4MTS.,UND,5000,08/10/2023,SANITARIAS
119020,ESTOPA NYLON RECICLADA,UND,500,09/10/2023,SANITARIAS
117059,ESTRUCTURA MONTAJE PANEL SOLAR,UND,166600,10/10/2023,SANITARIAS
119146,ESTUCO ACRILICO EXTERIOR,GLN,78000,11/10/2023,SANITARIAS
130335,ESTUCO LISTO POLVO,KLS,1100,12/10/2023,SANITARIAS
100893,ESTUCO PLASTICO INTERIOR,GLN,78000,13/10/2023,SANITARIAS
100894,ESTUCO PLASTICO PASTA,KLS,2400,14/10/2023,SANITARIAS
119021,ESTUCO PLASTICO POLVO,KLS,1110,15/10/2023,SANITARIAS
100895,ESTUDIO DE RESISTENCIA,UND,9520,16/10/2023,SANITARIAS
109050,EXPEDICION DATOS BASICOS,UND,58000,17/10/2023,SANITARIAS
105061,EXTENDER,KLS,262568,18/10/2023,SANITARIAS
106032,EXTINTOR ABC-10 LB,UND,68900,19/10/2023,SANITARIAS
106033,EXTINTOR BC -10 LB,UND,65070,20/10/2023,SANITARIAS
106031,EXTINTOR CO2-10 LB,UND,932500,21/10/2023,SANITARIAS
106034,EXTINTOR H20-10 LB,UND,153120,22/10/2023,SANITARIAS
100896,EXTRACC.ASFALT.DENSID.GRAN,UND,23800,23/10/2023,SANITARIAS
100897,EXTRACCION DE MUESTRA,UND,8330,24/10/2023,SANITARIAS
100898,EXTRACCION DE UNA MUESTRA,UND,35700,25/10/2023,SANITARIAS
119024,EXTRACTOR OLORES 100CFM,UND,200000,26/10/2023,SANITARIAS
117062,FACEPLATE RJ45 2 PUERTOS,UND,21500,27/10/2023,SANITARIAS
119059,FACEPLATE RJA45 1 PUERTO,UND,19500,28/10/2023,SANITARIAS
119060,FACEPLATE RJA45-4 PUERTOS,UND,25000,29/10/2023,SANITARIAS
100901,FACHALETA LADRILLO LIMPIO,M2,26880,30/10/2023,SANITARIAS
100900,FACHALETA ROJA,M2,25900,31/10/2023,SANITARIAS
100904,"FALLEVA SOBREPONER 6""",UND,9016,01/11/2023,SANITARIAS
100905,"FALLEVA SOBREPONER 8""",UND,19700,02/11/2023,SANITARIAS
107055,FALSO FONDO TANQUE SEPTICO,UND,63800,03/11/2023,SANITARIAS
100906,FAROL DECORATIVO,UND,169974,04/11/2023,SANITARIAS
117065,FILTRO 30-35 16X24X2,UND,140000,05/11/2023,SANITARIAS
117066,FILTRO 65 -6 BOLSILLO,UND,193300,06/11/2023,SANITARIAS
117064,FILTRO BOLSILLO 85 - 24X24,UND,206000,07/11/2023,SANITARIAS
108006,FILTRO BRONCE EN Y 4,UND,1110500,08/11/2023,SANITARIAS
117067,FILTRO CARTUCHO 65 PORC 4-,UND,285000,09/11/2023,SANITARIAS
117068,FILTRO CARTUCHO 95 - 24X24,UND,246600,10/11/2023,SANITARIAS
117069,FILTRO HEPA 99.99-24X24X12,UND,1981000,11/11/2023,SANITARIAS
117070,FILTRO HEPA 9997 3-7.5CM,UND,1850200,12/11/2023,SANITARIAS
117071,FILTRO HEPA 9997 6-15CM,UND,1950000,13/11/2023,SANITARIAS
109938,FLANCHE PARA TUBO DUCHA,UND,2900,14/11/2023,SANITARIAS
100911,FLOTADOR 1 TANQUE,UND,78841,15/11/2023,SANITARIAS
100912,FLOTADOR 1.1/2 MECANICO,UND,103555,16/11/2023,SANITARIAS
107118,FLUIDIFICANTE UNX 25.,KLS,9396,17/11/2023,SANITARIAS
100913,FLUXOMETRO PARASANITARIO,UND,256000,18/11/2023,SANITARIAS
100917,FOTOCELDA DE CONTROL,UND,17000,19/11/2023,SANITARIAS
103166,FRESCASA 5MM 1 CARA METAL,ROL,145400,20/11/2023,SANITARIAS
100919,FUSIBLE AEREO,UND,900,21/11/2023,SANITARIAS
105062,FUSIBLE AEREO ALARMA,UND,2885,22/11/2023,SANITARIAS
100920,FUSIBLE ALTA TENSION,UND,6000,23/11/2023,SANITARIAS
106151,G. ESCOBA CEDRO 8 CM,ML,7560,24/11/2023,SANITARIAS
106088,G. ESCOBA CEDRO BLANCO 8 CM,UND,11900,25/11/2023,SANITARIAS
100922,G. ESCOBA CEMENTO 10 CM,ML,4479,26/11/2023,SANITARIAS
100923,G. ESCOBA GRANITO 7CMX33CM,ML,11500,27/11/2023,SANITARIAS
103024,G. ESCOBA GRESS H = 10CM,ML,6494,28/11/2023,SANITARIAS
103025,G. ESCOBA GRESS H= 7CM,ML,5374,29/11/2023,SANITARIAS
100927,G. ESCOBA VINISOL 10 CM,ML,9663,30/11/2023,SANITARIAS
100926,G. ESCOBA VINISOL 6.8CM,ML,4396,01/12/2023,SANITARIAS
106030,GABINETE INCENDIO CLAS I,UND,200000,02/12/2023,SANITARIAS
130036,GABINETE INCENDIO CLASE II,UND,225000,03/12/2023,SANITARIAS
100928,GABINETE INCENDIO CLASE III,UND,250000,04/12/2023,SANITARIAS
107056,GABINETE INCENDIO SIN ACC.,UND,105000,05/12/2023,SANITARIAS
105063,GABINETE LUJO CABINADO,UND,590440,06/12/2023,SANITARIAS
100929,GANCHO ESPECIAL ETERNIT,UND,350,07/12/2023,SANITARIAS
100930,GANCHO P/TEJA ASB. MADERA,UND,466,08/12/2023,SANITARIAS
116010,GAS 134 A DUPONT,LBS,14000,09/12/2023,SANITARIAS
117072,GAS ISCEOM M-29,LBS,24800,10/12/2023,SANITARIAS
116011,GAS ISCEON M049,LBS,17000,11/12/2023,SANITARIAS
117073,GAS PROPANO R 290,KLS,56000,12/12/2023,SANITARIAS
116013,GAS R 141 LIMPIEZA,LBS,55000,13/12/2023,SANITARIAS
116005,GAS R 404,LBS,22000,14/12/2023,SANITARIAS
116003,GAS R 410,LBS,15300,15/12/2023,SANITARIAS
116004,GAS R 507,LBS,19000,16/12/2023,SANITARIAS
100932,GASOLINA CORRIENTE,GLN,8890,17/12/2023,SANITARIAS
117074,GATO HIDRAULICO -80KG,UND,151415,18/12/2023,SANITARIAS
100935,GAVIONES 2X1X1 CAL.12,UND,68400,19/12/2023,SANITARIAS
100936,GAVIONES 2X1X1 CAL=13,UND,49600,20/12/2023,SANITARIAS
100939,GEODREN,ML,24800,21/12/2023,SANITARIAS
100940,GEOTEXTIL NO TEJ. REF 1600,M2,3050,22/12/2023,SANITARIAS
107057,GEOTEXTIL POLIPROPILENO 18,M2,5400,23/12/2023,SANITARIAS
100941,GEOTEXTIL TEJIDO,M2,3200,24/12/2023,SANITARIAS
130017,GESCOBA GRANITO 10CMX30-33,ML,10256,25/12/2023,SANITARIAS
100942,"GORRO ALUMINIO 1,1/2""",UND,1100,26/12/2023,SANITARIAS
100943,"GORRO ALUMINIO 2""",UND,1800,27/12/2023,SANITARIAS
100944,"GORRO ALUMINIO 3""",UND,2200,28/12/2023,SANITARIAS
130018,GORRO CHINO 4 REDONDO A.IN,UND,58500,29/12/2023,SANITARIAS
100945,GRAD/DESARM/PARA 18 PERSON,UND,1172934,30/12/2023,SANITARIAS
100946,GRAD/DESARM/PARA 30 PERSON,UND,1886624,31/12/2023,SANITARIAS
100947,GRADO COMPACTACION TERRENO,UND,27370,01/01/2024,SANITARIAS
100948,GRADO DUREZA SUELO 0.0M A 10.0M,UND,95200,02/01/2024,SANITARIAS
100949,GRADO DUREZA SUELO 10M EN ADELANTE,UND,119000,03/01/2024,SANITARIAS
100950,GRADO HUMEDAD SUELO,UND,11900,04/01/2024,SANITARIAS
100951,GRADO PLASTICIDAD SUELO,UND,23800,05/01/2024,SANITARIAS
100952,GRADO SUELO FINO,UND,23800,06/01/2024,SANITARIAS
100954,GRANIPLAST - ESGRAFIADO,CUB,97600,07/01/2024,SANITARIAS
100955,GRANITO #3,BTO,4815,08/01/2024,SANITARIAS
100956,GRANITO BLANCO #3,BTO,5423,09/01/2024,SANITARIAS
100957,GRANITO GRIS #3,BTO,4555,10/01/2024,SANITARIAS
100958,GRANO MARMOL # 3,BTO,4300,11/01/2024,SANITARIAS
105065,GRANO MARMOL NEGRO # 2,BTO,2800,12/01/2024,SANITARIAS
130307,GRANO MARMOL-RESINAS,CAN,92500,13/01/2024,SANITARIAS
119025,GRANO MARMOL-RESINAS,CAN,93989,14/01/2024,SANITARIAS
130131,GRANOTEX TEXTURIZADO,CUN,55000,15/01/2024,SANITARIAS
109940,GRAPA CRUCE CABLE-CABLE,UND,34535,16/01/2024,SANITARIAS
109941,GRAPA CRUCE CABLE-PUNTA,UND,36185,17/01/2024,SANITARIAS
109053,"GRAPA GALV-GRUESA 3/4""",UND,662,18/01/2024,SANITARIAS
119147,GRAPA METALICA DOBLE ALA 2,UND,2250,19/01/2024,SANITARIAS
100959,GRAPA RETENCION RED TRENZA,UND,22600,20/01/2024,SANITARIAS
109942,GRAPA SOPORTE BAJANTE,UND,21098,21/01/2024,SANITARIAS
109943,GRAPA SUJECCION PUNTA CAPT,UND,25459,22/01/2024,SANITARIAS
100960,GRAPATIPO PISTOLA AL 6-2/0,UND,23000,23/01/2024,SANITARIAS
105066,GRAVA TRITURADA  3/8,M3,49000,24/01/2024,SANITARIAS
100962,GRAVA TRITURADA .3/4,M3,52571,25/01/2024,SANITARIAS
103023,GRAVA TRITURADA 1/2,M3,51322,26/01/2024,SANITARIAS
100965,GRAVILLA FINA,M3,31200,27/01/2024,SANITARIAS
100966,GRAVILLA RIO LAVADA,BTO,11900,28/01/2024,SANITARIAS
100967,GRAVILLA RIO-GRAVA VJ 5M3,M3,36300,29/01/2024,SANITARIAS
100968,"GRIFERIA LAVAM 4""",UND,41200,30/01/2024,SANITARIAS
100969,"GRIFERIA LAVAM 8""",UND,54900,31/01/2024,SANITARIAS
100971,"GRIFERIA LAVAP.MEZCL 8""",UND,59900,01/02/2024,SANITARIAS
103229,GRIFO DUCHA MEZC. PISCIS,UND,74900,02/02/2024,SANITARIAS
100855,"GRIFO DUCHA MEZCLAD. 8"" PRISMA",UND,91900,03/02/2024,SANITARIAS
103220,GRIFO DUCHA SENCILLA,UND,45900,04/02/2024,SANITARIAS
100856,GRIFO DUCHA SENCILLA CON RE,UND,42900,05/02/2024,SANITARIAS
107060,GRIFO LAVAM.HIDROST.SOBREP,UND,121200,06/02/2024,SANITARIAS
103218,GRIFO LAVAM.SENC LINEA MED,UND,26900,07/02/2024,SANITARIAS
103219,"GRIFO LAVAMAN MEZC 4"" L",UND,47900,08/02/2024,SANITARIAS
103217,GRIFO LAVAMAN SENC. LIN EC,UND,17900,09/02/2024,SANITARIAS
107061,GRIFO LAVAMANOS PUSH PARED,UND,175900,10/02/2024,SANITARIAS
119148,GRIFO LAVAMANOS SENSOR CRO,UND,656200,11/02/2024,SANITARIAS
103233,GRIFO LAVAP.MEZCL.8 LINEA E,UND,43000,12/02/2024,SANITARIAS
103232,GRIFO LAVAP.SENC. LINEA MED,UND,51900,13/02/2024,SANITARIAS
103231,GRIFO LAVAPLA SENCILL LINEA,UND,38900,14/02/2024,SANITARIAS
107059,GRIFO ORINAL HIDROST.SOBREP,UND,169900,15/02/2024,SANITARIAS
105067,GRIFO ORINAL PUSH ANTIVANDA,UND,204900,16/02/2024,SANITARIAS
103230,GRIFO ORINAL TRADICIONAL,UND,119200,17/02/2024,SANITARIAS
119149,GRIFO PANEL FRONTAL ORINAL,UND,640000,18/02/2024,SANITARIAS
100972,GRIFO SANITARIA HIDROSTATIC,UND,51900,19/02/2024,SANITARIAS
130019,GRIFO SANITARIO PARED PUSH,UND,275000,20/02/2024,SANITARIAS
119150,GRIFO SANITARIO SENSOR INCRUST.,UND,640000,21/02/2024,SANITARIAS
100974,"GRILLETES 3/4"" A 1""",UND,7370,22/02/2024,SANITARIAS
113011,GUADUA               5 MT.,UND,4500,23/02/2024,SANITARIAS
100977,GUADUA [TACO] 2.50-3M,UND,10500,24/02/2024,SANITARIAS
109054,GUADUA CHAPILLA L=4MTS,UND,4800,25/02/2024,SANITARIAS
109055,GUADUA LARGA L=8M,UND,9500,26/02/2024,SANITARIAS
100978,GUARDACABLE DE 3/8,ML,1300,27/02/2024,SANITARIAS
100979,GUIA BASCULANTE,UND,6072,28/02/2024,SANITARIAS
100981,GUIA PLASTICA VC-50-20,UND,128,29/02/2024,SANITARIAS
117075,GUIA PLASTICA VC-744,UND,54,01/03/2024,SANITARIAS
130132,HACHA METAL 4.5 LBS,UND,45000,02/03/2024,SANITARIAS
100983,"HEBILLAS BAN DIT 5/8""",UND,800,03/03/2024,SANITARIAS
100985,HIDRANTE E.B CHICAGO D=3,UND,1648000,04/03/2024,SANITARIAS
100986,HIDRANTE E.B LONDRES D= 4,UND,2351490,05/03/2024,SANITARIAS
100987,HIDRANTE E.B LONDRES D= 6,UND,2899450,06/03/2024,SANITARIAS
100988,HIDRANTE E.B ROMA D=4,UND,3394500,07/03/2024,SANITARIAS
100989,HIDRANTE E.B ROMA D=6,UND,4098512,08/03/2024,SANITARIAS
100990,HIDRANTE E.L CHICAGO D=3,UND,1503800,09/03/2024,SANITARIAS
100991,HIDRANTE E.L LONDRES D = 4,UND,3369248,10/03/2024,SANITARIAS
100992,HIDRANTE E.L LONDRES D =6,UND,3912216,11/03/2024,SANITARIAS
100993,HIDRANTE E.L MILAN JR D=3,UND,1503800,12/03/2024,SANITARIAS
100995,HIDRANTE E.L ROMA D=6,UND,3912216,13/03/2024,SANITARIAS
100994,HIDRANTE E.L ROMA JR D=4,UND,3572800,14/03/2024,SANITARIAS
100997,HIDRANTE E.L.ROMA D=4,UND,3260180,15/03/2024,SANITARIAS
111065,HIDRANTE ROS PARED D=4,UND,870000,16/03/2024,SANITARIAS
100996,HIDRANTE ROS S.FRANCI D= 3,UND,1270200,17/03/2024,SANITARIAS
100999,HIDROSELLO NOVAFORT 110MM,UND,2240,18/03/2024,SANITARIAS
101000,HIDROSELLO NOVAFORT 160MM,UND,4800,19/03/2024,SANITARIAS
101001,HIDROSELLO NOVAFORT 200MM,UND,8630,20/03/2024,SANITARIAS
101002,HIDROSELLO NOVAFORT 250MM,UND,15310,21/03/2024,SANITARIAS
101003,HIDROSELLO NOVAFORT 315MM,UND,31770,22/03/2024,SANITARIAS
100998,HIDROSELLO NOVAFORT 400MM,UND,64690,23/03/2024,SANITARIAS
101004,HIDROSELLO NOVAFORT 450MM,UND,93510,24/03/2024,SANITARIAS
101005,HIDROSELLO NOVAFORT 500MM,UND,105000,25/03/2024,SANITARIAS
101006,HIDROSOLTA X 15 KGS,UND,71247,26/03/2024,SANITARIAS
101009,"HIERRO .1/2"" 37.000 SIN FIGURAR",KLS,4000,27/03/2024,SANITARIAS
107215,"HIERRO .1/2"" 60.000 [12M] VARILLA  CORRUGADA DE 12M",UND,32200,28/03/2024,SANITARIAS
101010,"HIERRO .1/2"" 60.000 [6M] FIGURADO",KG,4000,29/03/2024,SANITARIAS
101012,"HIERRO .1/4"" 37.000 [CH]",KG,4000,30/03/2024,SANITARIAS
107062,"HIERRO .3/4"" 60.000 [12M] VARILLA  CORRUGADA DE 12M",UND,72800,31/03/2024,SANITARIAS
101013,"HIERRO .3/4"" 60.000 [6M] FIGURADO",KLS,3863,01/04/2024,SANITARIAS
101014,"HIERRO .3/8"" 37.000 [CH]",KLS,4000,02/04/2024,SANITARIAS
101015,"HIERRO .3/8"" 60.000 [6M]",KLS,1294,03/04/2024,SANITARIAS
101017,"HIERRO .5/8"" 60.000 [12M]",KLS,4000,04/04/2024,SANITARIAS
107063,"HIERRO .7/8"" 60.000 [12M] VARILLA  CORRUGADA DE 12M",UND,141200,05/04/2024,SANITARIAS
101018,"HIERRO .7/8"" 60.000 [6M]",KLS,4000,06/04/2024,SANITARIAS
101019,"HIERRO 1"" 60.000 [6M] FIGURADO",KLS,4000,07/04/2024,SANITARIAS
101007,HIERRO de 37000 PSI 259 MPA,KLS,4000,08/04/2024,SANITARIAS
101008,HIERRO de 60000 PSI 420 MPA,KLS,4287,09/04/2024,SANITARIAS
109056,"HIERRO ESCALERILLA 1/4""",UND,4000,10/04/2024,SANITARIAS
108013,HILO PLASTICO FIBRA POLIES,ROL,3000,11/04/2024,SANITARIAS
103084,HIMEL,UND,196270,12/04/2024,SANITARIAS
107064,HIPOCLORITO DE SODIO,KLS,1750,13/04/2024,SANITARIAS
101021,HOJ.TIPO FORTEC RES. (.51),UND,96951,14/04/2024,SANITARIAS
101022,HOJ.TIPO FORTEC RES. (.71),UND,75604,15/04/2024,SANITARIAS
101023,HOJ.TIPO FORTEC RES. (.91),UND,132409,16/04/2024,SANITARIAS
