60637,"POSTE LAMINA 3/16"" X 11 MTS NORMA EPSA""",UND,2254070
60638,"POSTE LAMINA 3/16"" X 12 MTS NORMA EPSA""",UND,2474470
60636,"POSTE LAMINA 3/16"" X 9 MTS NORMA EPSA""",UND,1616400
60629,TRANSP.POSTE.CONC.12MT.SITIO SIN INCREME,UND,77290
60630,TRANSP.POSTE.CONc.18MT.SITIO SIN INCREME,UND,99430
60723,CONJUNTO PARARRAYO TIPO FRANKLIN 5 PTAS,UND,750160
60701,FOTOCELDA CON BASE,UND,31790
60735,LUMINARIA 128 LED COMPLETA,UND,4876330
60733,LUMINARIA 16 LED COMPLETA,UND,1257860
60732,LUMINARIA 32 LED COMPLETA,UND,1857620
60728,LUMINARIA 48 LED COMPLETA,UND,2547820
60734,LUMINARIA 64 LED COMPLETA,UND,2745040
60729,LUMINARIA 80 LED COMPLETA,UND,3019930
60737,LUMINARIA COLONIAL DECORATIVA 16 LED,UND,2056820
60738,LUMINARIA COLONIAL DECORATIVA 32 LED,UND,2476890
60736,LUMINARIA DECORATIVA 16 LED COMPLETA,UND,1946610
60730,LUMINARIA DECORATIVA 32 LED COMPLETA,UND,2261820
60747,REFLECTOR 128 LED,UND,4750770
60748,REFLECTOR 180 LED,UND,5273180
60743,REFLECTOR 32 LED,UND,1959030
60744,REFLECTOR 48 LED,UND,2184590
60745,REFLECTOR 64 LED,UND,2412420
60746,REFLECTOR 80 LED,UND,2687310
60739,REFLECTOR TIPO INDUSTRIAL 32 LED,UND,1748260
60740,REFLECTOR TIPO INDUSTRIAL 48 LED,UND,1961270
60741,REFLECTOR TIPO INDUSTRIAL 64 LED,UND,1961270
60742,REFLECTOR TIPO INDUSTRIAL 80 LED,UND,2436080
60726,SOPORTE PARA CUATRO REFLECTORES,UND,310740
60724,SOPORTE PARA DOS REFLECTORES,UND,214450
60720,SOPORTE PARA REFLECTOR,UND,72800
60725,SOPORTE PARA TRES REFLECTORES,UND,255920
60802,"CAJA ELECTRICA 0,3 X 0,3 X 0,5 MT",UND,145640
60803,"CAJA ELECTRICA 0,8 X 0,8 X 1 MT",UND,392840
60804,CAJA ELECTRICA NORMA EPSA 0.5X0.5X0.8MT,UND,269660
60805,CAJA ELECTRICA NORMA EPSA 1.0X1.0X1.0MT,UND,678710
60810,EXCAVACION TIERRA A MANO,M3,13690
60811,FOSO PARA TRANSFORMADOR 1.50X1.90 MT,UND,1417350
60938,AMORTIGUADOR DE LINEA,UND,38110
60901,B 1A CORRIDO MONOFASICO ANG 0-3,UND,478000
60910,B 6A TERMINAL MONOFASICO,UND,806340
60911,B 7A CORRIDO MONOFASICO ANG 30-60,UND,1036360
60912,B 8A CORRIDO MONOFASICO ANG 60-90,UND,1614240
60934,B21A CORRIDO MONOFASICO BANDERA BANDAS,UND,485220
60933,B26A TERMINAL BANDERA MONOFASICO BANDAS,UND,874770
60937,B27A CORRIDO BANDERA MONOFASICO ANG 3-60,UND,1112590
60902,B51A CORRIDO TRIFASICO ANG 0- 3,UND,543310
60903,B52A CORRIDO TRIFASICO ANG 3-30,UND,934080
60904,B56A TERMINAL SENCILLO TRIFASICO,UND,950340
60905,B57A CORRIDO TRIFASICO ANG 30-60,UND,1303250
60906,B58A CORRIDO ANG 60-90,UND,1821130
60907,B61A CORRIDO BANDERA TRIFASICO ANG 0-3,UND,529850
60908,B62A CORRIDO BANDERA TRIFASICO ANG 3-30,UND,982250
60909,B66A TERMINAL BANDERA SENCILLO TRIFASIC,UND,1013450
60936,B67A CORRIDO BANDERA TRIFASICO ANG 3-60,UND,1393960
60913,BH 1 CORRIDO EN H MONOFASIC ANG 0- 3,UND,486150
60914,BH 11 CORRIDO EN H TRIFASICO ANG 0- 3,UND,638930
60915,BH 17 CORRIDO EN H TRIFASICO ANG 30-60,UND,1533680
60916,BH 26 TERMINAL EN H TRIFASICO SENCILLO,UND,1194070
60917,BH 6 TERMINAL EN H MONOFASIC SENCILLO,UND,972750
60918,BH 7 CORRIDO EN H MONOFASIC ANG 30-60,UND,1195660
60919,BHH17 TERMINAL DOBLE EN H DOBLE,UND,1816110
60920,BHH26 TERMINAL SENCILLO EN H DOBLE,UND,1476500
60923,MP - 01 MALLA DE PROTECCION,UND,3436720
60928,V02 RETENIDA A TIERRA,UND,274080
60929,V22 RETENIDA CENTRADA A POSTE AUXILIAR,UND,354910
60930,V42 RETENIDA PARA BANDERA A POSTE AUX,UND,328590
60931,VP2 RETENIDA A POSTE PIE DE AMIGO,UND,1149140
60932,VR2 RETENIDA A RIEL CONCRETADO,UND,345430
61060,BS 51 CORRIDO SENCILLO ANG (0-3),UND,490430
61061,BS 52 CORRIDO ANG ( 3-30),UND,869350
61062,BS 56 TERMINAL,UND,787750
61063,BS 57 CORRIDO ANG (30-60),UND,1045520
61064,BS 58 CORRIDO ANG (60-90),UND,1610610
61065,BSH 11 CORRIDO EN H (0-3),UND,558440
61066,BSH 17 DOBLE TERMINAL EN H,UND,1328940
61067,BSH 26 TERMINAL EN H,UND,1006430
61068,BSHH17 DOBLE TERMINAL EN DOBLE H,UND,1523680
61069,BSHH26 TERMINAL EN DOBLE H,UND,1310720
61081,CAJA DERIVACION P/ACOMETIDA 4 USUARIOS,UND,434600
61082,CAJA DERIVACION P/ACOMETIDA AMP 9 USUARI,UND,587990
61083,CONECTOR PERFORACION AMFRAU P/ACOMETI,UND,23540
61070,CONECTOR TIPO CUNA,UND,24620
61084,LLAVE PARA CAJA DE DISTRIBUCION,UND,58320
61002,S11 CORRIDO 1 PUESTO ANG 0-3 (SEC),UND,71190
61004,S12 CORRIDO 2 PUESTOS ANG 0-3 (SEC),UND,123370
61012,S21 CORRIDO 1 PUESTO ANG 3-60 (SEC),UND,71190
61014,S22 CORRIDO 2 PUESTOS ANG 3-60 (SEC),UND,108970
61022,S31 TERMINAL SENCILLO 1 PUESTO (SEC),UND,71190
61024,S32 TERMINAL SENCILLO 2 PUESTOS (SEC),UND,108970
61032,S41 TERMINAL DOBLE 1 PUESTO (SEC),UND,92150
61034,S42 TERMINAL DOBLE 2 PUESTOS (SEC),UND,134920
61052,SAR31A TERMINAL CON GRAPA DE RETENCION,UND,96690
61053,SAR41A DOBLE TERMINAL GRAPA DE RETENC,UND,186440
61072,SAX CRUCE AEREO SECUNDARIO,UND,117520
61071,SAX2 CONJUNTO VANO FLOJO,UND,117520
61054,T1 CON D.I. TIERRA CON DUCTO INTERNO,UND,442270
61055,T1 SIN D.I. TIERRA SIN DUCTO INTERNO,UND,487650
61056,V01 RETENIDA A TIERRA - SECUNDARIO,UND,177030
61057,V11 RETENIDA A POSTE AUX - SECUNDARIO,UND,271830
61058,VP1 RETENIDA A POSTE PIE DE AMIGO,UND,696970
61059,VR1 RETENIDA A RIEL CONCRETADO,UND,371940
61101,APERTURA HUECOS POSTES ANCLAS PRIMARIAS,UND,53940
61102,APERTURA HUECOS POSTES ANCLAS SECUNDARIA,UND,44140
61103,APLOMADA POSTES DE CONCRETO PRIMARIOS,UND,64440
61104,APLOMADA POSTES DE CONCRETO SECUNDARIOS,UND,53940
61105,APLOMADA POSTES METALICOS PRIMARIOS,UND,77050
61106,APLOMADA POSTES METALICOS SECUNDARIOS,UND,64440
61107,COLOC.RET/PRIMARIA A PIE DE AMIGO,UND,44430
61108,COLOC.RET/PRIMARIA A POSTE AUXILIAR,UND,83110
61109,COLOC.RET/PRIMARIA A RIEL,UND,140830
61110,COLOC.RET/PRIMARIA A TIERRA,UND,48170
61111,COLOC.RET/SECUNDARIA A POSTE AUXIL,UND,67350
61112,COLOC.RET/SECUNDARIA A RIEL,UND,140830
61113,COLOC.RET/SECUNDARIA A TIERRA,UND,48170
61114,COLOC.RET/SECUNDARIA PIE DE AMIGO,UND,36950
61115,CONCRETADA DE POSTES PRIMARIOS,UND,60010
61116,CONCRETADA DE POSTES SECUNDARIOS,UND,60010
61124,INSTALACION ATERRIZAJES SECUNDARIOS,UND,64440
61117,INSTALACION CABLE ENTORCHADO 3 HILOS,ML,2450
61118,INSTALACION CABLE ENTORCHADO 4 HILOS,ML,3190
61119,INSTALACION CABLE PRIMARIO #2 A #2/0,ML,1400
61120,INSTALACION CABLE PRIMARIO #3/0 A #4/0,ML,1510
61121,INSTALACION CABLE SECUNDARIO #3/0 A #4/0,ML,980
61122,INSTALACION CABLE SECUNDARIO #4 A #2/0,ML,880
61149,INSTALACION CAJA DE DERIVACION,UND,53170
61150,INSTALACION CONTADOR DE ENERGIA,UND,17660
61123,INSTALACION CORTACIRCUITOS O PARARRAYOS,UND,64440
61152,INSTALACION DE ACOMETIDA DOMICILIARIA,UND,5410
61151,INSTALACION DE REFLECTOR,UND,50110
61127,INSTALACION LUMINARIAS TIPO HORIZONTAL,UND,44480
61125,INSTALACION SUBESTACION MONOFASICA,UND,260700
61126,INSTALACION SUBESTACION TRIFASICA,UND,279540
61128,INSTALACION TRAFO 10 A 50 KVA,UND,198040
61129,INSTALACION TRAFO 75 A 112.5 KVA,UND,256560
61130,VESTIDA CONJUNTO 1 O 2 PERCHAS,UND,31880
61131,VESTIDA CONJUNTO 3 O MAS PERCHAS,UND,44480
61132,VESTIDA CONJUNTO ANGULO 60-90,UND,196150
61133,VESTIDA CONJUNTO CORRIDO 30 - 60,UND,152010
61134,VESTIDA CONJUNTO CORRIDO ANGULO 3 - 30,UND,129590
61135,VESTIDA CONJUNTO CORRIDO BANDERA,UND,129590
61136,VESTIDA CONJUNTO CORRIDO BANDERA 3 - 30,UND,171610
61137,VESTIDA CONJUNTO CORRIDO EN H,UND,108580
61138,VESTIDA CONJUNTO CORRIDO SENCILLO,UND,104380
61139,VESTIDA CONJUNTO DOBLE TERM DOBL H (2L),UND,230530
61140,VESTIDA CONJUNTO DOBLE TERM DOBLE H (3F),UND,266330
61141,VESTIDA CONJUNTO DOBLE TERM EN H (2L),UND,193440
61142,VESTIDA CONJUNTO DOBLE TERMINAL EN H(3F),UND,246680
61143,VESTIDA CONJUNTO TERMINAL,UND,119190
61144,VESTIDA CONJUNTO TERMINAL BANDERA,UND,206710
61145,VESTIDA CONJUNTO TERMINAL DOBLE H (2L),UND,180770
61146,VESTIDA CONJUNTO TERMINAL EN DOB H (3F),UND,189210
61147,VESTIDA CONJUNTO TERMINAL EN H,UND,206710
61225,DEECONEXION DE ACOMETIDA DOMICILIARIA,UND,3310
61223,DESCONEXION CORTACIRCUITOS O PARARRAYOS,UND,55730
61201,DESCONEXION DE ATERRIZAJES SECUNDARIOS,UND,29100
61224,DESCONEXION DE CAJA PARA ACOMETIDA,UND,21650
61218,DESCONEXION DE CONTADOR DE ENERGIA,UND,14510
61202,DESCONEXION DE SUBESTACION,UND,268660
61203,DESCONEXION RED PRIMARIA MONOFASICA,ML,1930
61204,DESCONEXION RED PRIMARIA TRIFASICA,ML,2380
61205,DESCONEXION RED SECUNDARIA 1 O 2 HILOS,ML,1540
61206,DESCONEXION RED SECUNDARIA 3 O MAS HILOS,ML,2380
61207,DESMONTE CONJUNTO PRIMARIO EN H,UND,70200
61208,DESMONTE CONJUNTO PRIMARIO SENCILLO,UND,53100
61209,DESMONTE CONJUNTO SECUNDARIO 1 O 2 PERCH,UND,33140
61210,DESMONTE CONJUNTO SECUNDARIO 3 O + PERCH,UND,42600
61211,DESMONTE DE LUMINARIAS,UND,29100
61219,DESMONTE DE REFLECTOR,UND,39610
61212,DESMONTE POSTE CONCRETO,UND,90730
61213,DESMONTE POSTE METALICO,UND,75730
61214,DESMONTE RETENIDA A PIE DE AMIGO,UND,42600
61216,DESMONTE RETENIDA A POSTE AUXILIAR,UND,59120
61215,DESMONTE RETENIDA A TIERRA,UND,44140
61226,RETIRO CABLE ASCR,ML,7890
61227,RETIRO DE POSTE,UND,278230
61228,RETIRO DE TRANSFORMADOR EN MT,UND,538710
61217,RETIRO TRANSFORMADOR DE POTENCIAL,UND,52570
61229,RETIRO/DESVESTIDA POSTE EN H,UND,173590
61345,"ATERRIZAJE CAJA METALICA TABLERO, CONTAD",UND,231710
61302,CABLE DE CONTROL 7X12,ML,14830
61319,CAJA CONTADOR 1F POLICARB PORTA BREAKER,UND,102070
61320,CAJA CONTADOR 3F POLICARB C/PORTABREAKER,UND,140070
61338,CAJA CONTADOR TIPO EMCALI 65X50X20 CM,UND,71460
61326,CAJA TRANSFORMADORES DE CORRIENTE,UND,196230
61304,CONTADOR 1F-BIFILAR 120V M.DIRECTA,UND,256240
61303,CONTADOR 2F-TRIFILAR 120/240V M.DIRECTA,UND,454010
61305,CONTADOR 3F-TRIFASICO 120/208V M.DIRECTA,UND,554780
61308,CONTADOR ELECTRONICO M.INDIRECTA,UND,3867860
61318,MURETE PARA CONTADOR Y CAJA CON REJA,UND,508820
61311,"TRANSFORMADOR DE CTE 150-300/5 CL 0,5",UND,158470
61313,"TRANSFORMADOR DE CTE 400-600/5 CL 0,5",UND,191640
61347,TRANSFORMADOR DE CTE 800/5 AMP CLASE I,UND,176870
61401,B 1L CORRIDO MONOFASICO ANG 0-3,UND,510720
61414,B 6P TERMINAL MONOFASICO,UND,777480
61415,B 7P CORRIDO MONOFASICO ANG 30-60,UND,933160
61416,B 8P CORRIDO MONOFASICO ANG 60-90,UND,1559270
61402,B21L CORRIDO MONOFASICO BANDERA,UND,524210
61443,B22L CORRIDO MONOFASICO BANDERA 3 -30?,UND,1047490
61403,B26P TERMINAL BANDERA MONOFASICO,UND,837620
61404,B27P CORRIDO BANDERA MONOFASICO ANG 3-60,UND,1149020
61439,B2L CORRIDO MONOFASICO ANG 3 - 30?,UND,1025780
61405,B51L CORRIDO TRIFASICO ANG 0- 3,UND,629000
61406,B52L CORRIDO TRIFASICO ANG 3-30,UND,1292240
61407,B56P TERMINAL SENCILLO TRIFASICO,UND,908170
61408,B57P CORRIDO TRIFASICO ANG 30-60,UND,1261460
61409,B58P CORRIDO ANG 60-90,UND,1977400
61410,B61L CORRIDO BANDERA TRIFASICO ANG 0-3,UND,629590
61411,B62L CORRIDO BANDERA TRIFASICO,UND,1369090
61412,B66P TERMINAL BANDERA SENCILLO TRIFASICO,UND,973890
61413,B67P CORRIDO BANDERA TRIFASICO,UND,1439850
61418,BH 11L CORRIDO EN H TRIFASICO ANG 0- 3,UND,692500
61419,BH 17P CORRIDO EN H TRIFASICO ANG 30-60,UND,1374850
61417,BH 1L CORRIDO EN H MONOFASIC ANG 0- 3,UND,579470
61420,BH 26P TERMINAL EN H TRIFASICO SENCILLO,UND,1017770
61421,BH 6P TERMINAL EN H MONOFASIC SENCILLO,UND,861950
61422,BH 7P CORRIDO EN H MONOFASIC ANG 30-60,UND,1096490
61423,BHH17P TERMINAL DOBLE EN H DOBLE,UND,1647630
61424,BHH26P TERMINAL SENCILLO EN H DOBLE,UND,1285760
61432,C51L CORRIDO TRIFASICO ANG 0- 3? 34.5 KV,UND,954320
61433,C52L CORRIDO TRIFASICO ANG 3-20? 34.5 KV,UND,1924150
61435,C56P TERMINAL 34.5 KV,UND,880160
61434,C57P DOBLE TERMINAL 34.5 KV,UND,1413350
61436,C61L CORRIDO SENCILLO BANDERA 0-3? 34.5K,UND,945400
61437,C62L CORRIDO BANDERA 3-20? 34.5 KV,UND,1950360
61438,C66P TERMINAL BANDERA 34.5 KV,UND,945930
61440,"C67P CORRIDO BANDERA TRIFASICO 34,5 KV",UND,1681530
61441,CONJUNTO ARRANQUE MONOFASICO POLIMERICO,UND,259500
61425,CONJUNTO ARRANQUE TRIFASICO POLIMERICO,UND,376650
61427,CONJUNTO B151L,UND,602640
61426,CONJUNTO B152L,UND,1292270
61442,PUENTE PRIMARIO MONOFASICO,UND,47200
61428,PUENTE PRIMARIO TRIFASICO,UND,71850
80101,ACARREO ASFALTO VOLUMEN COMPCTADO,M3K,1660
80102,ACARREO MATERIAL PETREO.VOL.COMPACT,M3K,1720
80106,BOMBEO,DIA,114700
80112,CARGUE DE SALDO EN SITIO( MANUAL),M3,6840
80109,CARGUE MAT.EXCAV A MAQUINA(SIN TRANSP.),M3,2300
80103,CONFORM.COMPACT.SUBRASANTE CBR=95 URBANA,M2,3410
80113,EXCAVAC-CONFORM.COMP .SUBRASAN (CARGUE),M3,6810
80104,EXCAVACION A MAQUINA(CAJEO) [SR],M3,4260
80114,EXCAVACION CONGLOMER A MAQUINA (CARGUE),M3,4480
80105,EXCAVACION EN CONGLOMERADO( MANUAL),M3,23670
80107,EXCAVACION MANUAL.TIERRA SECA H=1.8M(SR),M3,18060
80111,LOCALIZACION-REPLANTEO VIAS NO URBANAS,ML,2080
80108,LOCALIZACION-REPLANTEO VIAS URBANAS,ML,3090
80110,RELLENO MATERIAL SITIO COMPACTADO 90% PM,M3,13870
80208,BASE COMP.MAT. TRITURAD GRANUL NORTE,M3,84100
80201,BASE COMP.MAT. TRITURAD GRANUL SIN TRAN,M3,75050
80206,RELLENO COMP.MAT.SELECC.SIN TRANSP (ROCA MUERTA),M3,24320
80207,SUB-BASE COMP.MAT.SELECC. TIPO INV SIN T,M3,70110
80209,SUB-BASE COMPAC.MAT.SELEC-INV NORTE ST,M3,80070
80203,SUB-BASE.COMP.SELECCI. CANT RODADO ST,M3,50750
80301,"PAV.CONCR MR=36 E=0.15,INC.JUNTA",M3,424530
80303,"PAV.CONCR.MR=38.E=0.15,INC. JUNTA -BAKE",M3,460800
80304,"PAV.CONCR.MR=40,E=0.15,INC.JUNTA-BAK",M3,495600
80308,PAV.CONCRET PREMEZCLADO MR=38,M3,462220
80309,PAV.CONCRET PREMEZCLADO MR=42,M3,497620
80310,PAV.CONCRET. PREMEZCLADO MR 45,M3,532930
80306,TRANSPORTE DE CEMENTO > 10KM,KLK,5
80307,TRANSPORTE HIERRO > 10 KM KG/KM,KLK,4
80407,CARPETA ASFALTICA - NORTE [ST],M3,708080
80401,CARPETA ASFALTICA [ST],M3,580930
80405,IMPRIMACION,M2,2750
80410,RIEGO DE LIGA,M2,1480
80406,TRANSPORTE DE EQUIPO > 50 KM,T/K,530
80408,TRANSPORTE DE EQUIPO 31KM A 50 KM,T/K,940
80409,TRANSPORTE DE EQUIPO HASTA 30 KM,GLB,564000
80502,ANDEN CONCRETO 10CM 3000 PSI,M2,58260
80531,BATEA EN CONCRETO 3000 PSI,M3,449640
80503,CABEZAL-CAJAS ALCANTARILLADO 3000 PSI,M3,610520
80504,"CAJA INSPECCION 70X70, EXCAV H= 1.0M",UND,379550
80507,CONSTRUCCION LOSA PISO CAMARA INSPECCION,UND,155440
80510,CUNETAS EN CONCRETO 3000 PSI E=0.15,M3,443600
80517,"DESCOLMATACION CUNETAS,ZANJAS,DESCOLES (MANUAL)",ML,2030
80528,FILTRO GEODREN INC EXCAV. RELLEN MAT SIT,ML,45070
80533,LIMPIEZA ALCANTARILLAS DIAM MAYOR 24 PUL,UND,63040
80518,"LIMPIEZA ALCANTARILLAS DIAM MENOR 24""",UND,125520
80529,LOSA CAMARA DE INSPCCI.INCLUY.TAPA,UND,612000
80530,NIVELACION DE CAMARA (DESCENSO),UND,130740
80506,PARED CAMARA INSPECCION TIPO B,ML,363790
80520,REALCE CAMARA DE INSPECCION,UND,309450
80522,SARDINEL EN CONCRETO 15X15 MAS HIERRO,ML,18910
80521,SARDINEL EN CONCRETO 40X15 TRAPEZOIDAL,ML,38930
80532,SELLO DEJUNTAS PARA LOSA EXISTENTE,ML,4080
80602,CONCRETO ASFALTICO- PARCHEO,M3,614180
80603,CONFORM.COMPACT.SUBRASANTE CBR=95,M2,2550
80604,CONFORMACION DE VIA SIN COMPACTAR,M2,560
80621,CUNETA EN TIERRA (MANUAL),ML,1950
80622,FILTRO GRANULAR -GRAVA,M3,55500
80609,FRESADO,M3,19090
80612,MATERIAL FILTRANTE GRANULAR CANT.RODADO,M3,33020
80613,REMOCION DE DERRUMBES EN SITIO,M3,4420
80614,REPARACION BACHES EN AFIRMADO,M3,54830
80615,ROCERIA,M2,100
80620,SUMINISTRO Y REGADO MATERIAL SELECC.,M3,11080
80703,LINEA DE DEMARCACION INCLUYE MICROESFERA,ML,2160
80704,SENALIZ VERTIC EN LAMINA REFLECTIV 60,UND,310060
80706,SEQAL VERT CON LAM RETROREF 75X75 CMS,UND,330060
80705,TACHAS REFLECTIVAS,UND,10930
80804,"BARANDA METAL.TUBO GALV. 2"" S. DIS""",ML,132400
80802,"BARANDA METAL.TUBO GALV. 3"" S. DIS""",ML,201360
80803,"BARANDA METAL.TUBO GALV. 4"" S. DIS""",ML,262680
80805,BOX COULVERT CONCRETO DE 3000 PSI,M3,698270
80814,BOX CULVERT CONCRETO 3500 PSI,M3,735030
80806,ESTRIBOS Y ALETAS EN CONCRETO 3000 PSI,M3,658450
80807,EXCAVACION A MAQUINA SIN RETIRO,M3,2900
80808,JUNTA DILATACION DOS LADOS SEGUN DIS,ML,69810
80809,MURO CONCRETO CONTENCION:INCLUYE FORMAL,M3,658450
80810,REFUERZOS EN HIERRO DE 37.000 PSI.,KLS,4890
80811,REFUERZOS EN HIERRO DE 60.000 PSI.,KLS,5330
80812,VIGAS LOSAS Y RIOSTRAS CONC. 4000 PSI.,M3,982240
80813,ZARPAS EN CONCRETO DE 3000 PSI.,M3,576900
80902,BOLSACRETO 1101-120X240 CONC.1:2:3 3100P,M3,412450
80901,BOLSACRETO 1101-120X240 CONC.1:4:7 1500P,M3,312010
80903,GAVIONES CALIBRE 12,M3,153240
80904,GAVIONES CALIBRE 13,M3,143450
81004,DEMOL.ALCANTARILLAS DIAM=20 (INCLUYE CARGUE),ML,10670
81005,DEMOL.ALCANTARILLAS HASTA D=20,ML,106410
81001,DEMOL.ANDEN E=0.10,M2,3740
81006,DEMOL.CAJAS - CABEZALES (INCLUYE CARGUE),M3,56210
81002,DEMOL.PAVIMENTO CONCRETO E=15CM,M2,9630
81003,DEMOL.PAVIMENTO CONCRETO E=20CM,M2,15870
81007,DEMOL.PAVIMENTO FLEXIBLE (INCLUYE CARGUE),M3,38780
100101,BODEGAJE,MES,130000
100103,CAMPAMENTO TABLA 18 M2,UND,2344980
100102,CAMPAMENTO TABLA 9 M2,UND,1300150
100104,CERRAMIENTO ALAMBRE PUAS 5 HILOS,ML,14090
100105,CERRAMIENTO ESTERILLA,M2,20310
100106,CERRAMIENTO LAMINA GALVANIZADA,M2,43140
100125,CERRAMIENTO PLASTICO MOVIBLE H=200 A=100,DIA,92660
100121,CERRAMIENTO TABLA RUSTICA,M2,25970
100107,CERRAMIENTO TABLA RUSTICA H=2MT,ML,49210
100119,CERRAMIENTO TELA FIB.TEJIDA H=2.10M-BORD,ML,10250
100124,CERRAMIENTO TELA FIB.TEJIDA H=2.10M-SINB,ML,20870
100120,CERRAMIENTO VANOS TABLA RUST.H=2.5-3.0MT,ML,65540
100108,DESCAPOTE MANUAL MAS RETIRO H= O.20 MTS,M2,4210
100109,ESCALERA PROVISIONAL MADERA L=3.5M,UND,204250
100123,ESTANTERIA OTOBO H=2.00 ENTREPANO=3,ML,52130
100110,INSTALACION PROVISIONAL ACUEDUCTO,MES,70000
100111,INSTALACION PROVISIONAL ENERGIA,MES,80000
100112,LIMPIEZA DESMONTE ASEO,M2,2540
100113,LOCALIZACION-REPLANTEO OBRA ARQUITECTON.,M2,3980
100115,PASO PEATONAL PROVISIONAL TABLON A=60CM,UND,114340
100122,PROTECCCION MALLA FIBRA TEJIDA,ML,6080
100126,PROTECCION PLASTICO GRUESO SUPERFICIES,M2,5150
100114,PUERTA TABLA Y GUADUA INCLUYE CANDADO,UND,120150
100116,RETIRO PRADO - MALEZA,M2,1340
100209,DEMOL LOSA MACIZA C. E<=20CMS,M2,29530
100201,DEMOL.CIMIENTO CONCRETO (CR),M3,89860
100202,DEMOL.CIMIENTO CONCRETO (SR),M3,77770
100203,DEMOL.COLUMNA CONCRETO,M3,151530
100204,DEMOL.COLUMNA CONCRETO AMARRE,ML,6170
100205,DEMOL.CONCRETO CICLOPEO,M3,130060
100206,DEMOL.ESCALERA,M2,27860
100207,DEMOL.LOSA ALIGERADA E<=25CMS,M2,28930
100208,DEMOL.LOSA ALIGERADA E>=25CMS,M2,38810
100210,DEMOL.LOSA MACIZA C. E>=20CMS,M2,48180
100211,DEMOL.MURO CONCRETO E=10CM,M2,25630
100212,DEMOL.MURO CONCRETO E=15CM,M2,31680
100213,DEMOL.MURO CONCRETO E=30CM,M2,63370
100224,DEMOL.RECUBRIMIENTO CONCRETO,M2,36270
100219,DEMOL.RECUBRIMIENTO CONCRETO A=20-30CM,ML,20470
100220,DEMOL.RECUBRIMIENTO CONCRETO A=31-40CM,ML,21700
100221,DEMOL.RECUBRIMIENTO CONCRETO A=41-50CM,ML,26260
100223,DEMOL.RECUBRIMIENTO CONCRETO A=51-60CM,ML,29100
100222,DEMOL.RECUBRIMIENTO CONCRETO ZAPATA,M2,45220
100214,DEMOL.VIGA AMARRE MURO,ML,6170
100215,DEMOL.VIGA CANAL,ML,18690
100217,DEMOL.VIGA CONCRETO <=25C-35CM,ML,8440
100216,DEMOL.VIGA CONCRETO 36C-45CM,ML,8940
100218,RETIRO CASETON GUADUA-MADE,M2,8950
100301,ABERTURA VANO PUERTA-VENTANA,M2,7480
100302,DEMOL.ALFAGIA CONCRETO-LADRILLO-PIEDRA-X,ML,3920
100303,DEMOL.BEBEDERO EXISTENTE,ML,13980
100304,DEMOL.CALADO,M2,3200
100305,DEMOL.ENCHAPE CERAMICO,M2,8230
100306,DEMOL.ENCHAPE CERAMICO A<.50M,ML,4120
100307,DEMOL.ENCHAPE CRISTANAC,M2,8230
100308,DEMOL.GUARDAESCOBA,ML,2270
100309,DEMOL.LAVADERO EXISTENTE,UND,36950
100310,DEMOL.MACHON LAD.TIZON,ML,4370
100312,DEMOL.MESON CONCRETO,M2,27630
100311,DEMOL.MESON CONCRETO,ML,18430
100313,DEMOL.MURO ADOBE,M2,3260
100314,DEMOL.MURO LAD. SOGA,M2,5050
100315,DEMOL.MURO LAD. SOGA,ML,3040
100316,DEMOL.MURO LAD. TIZON E=25-40CM,M2,7450
100317,DEMOL.MURO LAD. TIZON E=41-50CM,M2,11140
100318,DEMOL.MURO LAD. TIZON E>0.50 MT,M2,16760
100319,DEMOL.REPELLO,M2,5900
100321,DEMOL.REPELLO CIELO,M2,6360
100320,DEMOL.REPELLO H<.50MT,ML,2270
100327,DEMOLICION MURO BAHAREQUE,M2,11680
100323,PICADA ABUZARDADA MURO A<.50M,ML,4560
100322,PICADA ABUZARDADA MURO-SUPERFICIE,M2,7490
100324,RANURA MURO SOGA COLUMNA A MAQUINA,ML,6430
100325,RANURA MURO TIZON COLUMNA A MAQUINA,ML,12960
100326,REGATAS SOBRE MUROS,ML,3610
100401,DEMOL.ANDEN/CONTRAPISO CONC.E 7.6 A 12CM,M2,4640
100405,DEMOL.ANDEN/CONTRAPISO CONCRETO E=<7.5CM,M2,2960
100402,DEMOL.ANDEN-SARDINEL,M2,6450
100410,DEMOL.CAJA INSPECCION,UND,13810
100403,DEMOL.CIELO FALSO ESTERILLA,M2,6370
100412,DEMOL.CIELO FALSO ESTERILLA-ADOBE,M2,13240
100404,DEMOL.CIELO FALSO ESTRUCIELO,M2,5850
100419,DEMOL.CIELO FALSO PANEL+ESTRUCTURA,M2,3820
100414,DEMOL.CONTRAPISO CONCRETO E=5CM-10CM,ML,2360
100413,DEMOL.EDIFICACION EXISTENTE,M2,30160
100407,DEMOL.PISO ENCHAPE-BALDOSA+MORTERO,M2,6490
100408,DEMOL.PISO GRANO PULIDO,M2,4590
100415,DEMOL.PLACA CONCRETO E=12.1 A 17.5 CM.,M2,11460
100406,DEMOL.PLACA CONCRETO E>=17.6 CM,M2,15250
100416,DEMOL.SARDINEL CONCRETO 15 X 15 CM.,ML,1950
100409,DEMOL.SARDINEL TRAPEZOIDAL CONCRETO,ML,4190
100411,DESM.CIELO FALSO ALUM-XXX,M2,4490
